ticker,company_name,report_period_end,publish_date,report_type,accounting_standard,language,source_url,source_name,local_path,discovery_status,discovery_error,download_status,content_type,detected_extension,parse_status,parse_error,file_sha256,report_revenue,report_ebitda,report_net_profit,report_operating_cash_flow,report_free_cash_flow,report_capex,report_total_debt,report_short_term_debt,report_long_term_debt,report_cash_and_equivalents,report_interest_expense,report_total_assets,report_total_equity,report_dividends,report_provisions,report_cet1_ratio,report_text_length,report_word_count,report_sanctions_count,report_sanctions_flag,report_currency_fx_count,report_currency_fx_flag,report_liquidity_refinancing_count,report_liquidity_refinancing_flag,report_covenant_count,report_covenant_flag,report_impairment_count,report_impairment_flag,report_litigation_count,report_litigation_flag,report_going_concern_count,report_going_concern_flag,report_dividend_pressure_count,report_dividend_pressure_flag,report_tax_pressure_count,report_tax_pressure_flag,report_capex_pressure_count,report_capex_pressure_flag,report_demand_pressure_count,report_demand_pressure_flag,report_auditor_emphasis_count,report_auditor_emphasis_flag,report_related_party_count,report_related_party_flag,report_text_risk_terms_total,report_text_risk_density,report_net_debt,report_net_debt_to_ebitda,report_interest_coverage,report_ebitda_margin,report_net_margin,report_operating_cf_margin,report_free_cf_margin,report_capex_intensity,report_equity_ratio,report_debt_to_assets,report_short_debt_share,report_financial_pressure,report_extraction_quality,report_revenue_missing,report_ebitda_missing,report_net_profit_missing,report_operating_cash_flow_missing,report_free_cash_flow_missing,report_capex_missing,report_total_debt_missing,report_short_term_debt_missing,report_long_term_debt_missing,report_cash_and_equivalents_missing,report_interest_expense_missing,report_total_assets_missing,report_total_equity_missing,report_dividends_missing,report_provisions_missing,report_cet1_ratio_missing,report_document_available,report_revenue_yoy_change,report_ebitda_yoy_change,report_net_profit_yoy_change,report_operating_cash_flow_yoy_change,report_free_cash_flow_yoy_change,report_total_debt_yoy_change,report_net_debt_yoy_change,report_cash_and_equivalents_yoy_change
SNGS,ПАО Сургутнефтегаз,2022-12-31,,annual_report,,,https://www.surgutneftegas.ru/download.php?id=98489,issuer_ir_auto,SNGS\SNGS_20221231_unknown_annual_report_df23a5e33f.zip,,,downloaded:200,application/force-download,.zip,parsed_file,,df23a5e33f1302c5b3fb20582dd629bfdb2cec8a1f043c78448fec9e701f4054,9.0,,6.07295455132205e+16,,,314.0,3.12,,,,313.0,1142409820.0,,-65011247.0,12.0,,87554.0,13074.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,35.0,0.002677068991892305,,,,,6747727279246722.0,,,34.888888888888886,,2.7310689608743035e-09,,0.053541379837846105,0.5900000000000001,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,1.0000000542060121,,
SNGS,ПАО Сургутнефтегаз,2023-12-31,,report,,,https://www.surgutneftegas.ru/download.php?id=101762,issuer_ir_auto,SNGS\SNGS_20231231_unknown_report_af35727b0c.pdf,,,downloaded:200,application/force-download,.pdf,parsed_file,,af35727b0cb1f558f392f8f28698ca60e4dbe0cdb3d0ec915292410a74529ce9,901995135.0,,846568368.0,,,,,,,5.494878103639491e+24,,,,,,,5305.0,970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.9385509246676813,,,,,,,0.0,0.1941,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100221680.66666667,,-0.9999999860600246,,,,,
SNGS,ПАО Сургутнефтегаз,2023-12-31,,ifrs,IFRS,,https://www.surgutneftegas.ru/download.php?id=101765,issuer_ir_auto,SNGS\SNGS_20231231_unknown_ifrs_a0ebb3f97e.zip,,,downloaded:200,application/force-download,.zip,parsed_file,,a0ebb3f97e3cccef6826a3b550dae5f469c38454fa4d294cf2f2e2a5ef6a83e1,917361.0,,841898.0,285343.0,,-126743.0,,,,38604.0,5120.0,7409024.0,6606564.0,-172.0,1631.0,,43345.0,6070.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,9.0,0.0014827018121911038,,,,,0.9177390362136607,0.31104766825709834,0.17288722760178382,0.13816044065531455,0.891691537238913,,,-0.01356777065662388,0.8200000000000001,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.9989829645810673,,-0.9990055168231847,,,,,-1.0
SNGS,ПАО Сургутнефтегаз,2023-12-31,,report,,,https://www.surgutneftegas.ru/download.php?id=101764,issuer_ir_auto,SNGS\SNGS_20231231_unknown_report_57a87e0aa2.zip,,,downloaded:200,application/force-download,.zip,parsed_file,,57a87e0aa20b9e2727a8ef2433f5ff7807b4e2e3a64556542a25035571e792bc,917361.0,,841898.0,285343.0,,-126743.0,,,,38604.0,5120.0,7409024.0,6606564.0,-172.0,1631.0,,48373.0,5926.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,14.0,0.002362470469119136,,,,,0.9177390362136607,0.31104766825709834,0.17288722760178382,0.13816044065531455,0.891691537238913,,,0.004027602481936773,0.8200000000000001,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,,,,0.0
SNGS,ПАО Сургутнефтегаз,2023-12-31,,annual_report,,,https://www.surgutneftegas.ru/download.php?id=108267,issuer_ir_auto,SNGS\SNGS_20231231_unknown_annual_report_3b3b538a70.zip,,,downloaded:200,application/force-download,.zip,parsed_file,,3b3b538a700a9e83cdfecb894e97b7af85f02116637cf499beb75b49c7a5a71a,9.0,,646817.0,,,,-31469089.0,202383.0,,3.0,,,,-34742394.0,12.0,,86982.0,14787.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,43.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,52.0,0.003516602421045513,-31469092.0,,,,71868.55555555556,,,,,,-0.0064311680582809375,0.07033204842091026,0.535,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,-0.9999901892493794,,-0.2317157185312235,,,,,-0.999922287845819
SNGS,ПАО Сургутнефтегаз,2023-12-31,,annual_report,,,https://www.surgutneftegas.ru/download.php?id=106826,issuer_ir_auto,SNGS\SNGS_20231231_unknown_annual_report_0ef8d60579.zip,,,downloaded:200,application/force-download,.zip,parsed_file,,0ef8d6057979c634d35713f05b5496acf18547c086e455afaf6ab606b9f6d78d,9.0,,1245.0,,,313.0,4.134567732351977e+26,,,,,,,-65011247.0,12.0,,94460.0,13895.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,33.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,41.0,0.0029507016912558473,,,,,138.33333333333334,,,34.77777777777778,,,,0.05901403382511694,0.48,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,,-0.998075189736819,,,1.3138504684237849e+19,,
SNGS,ПАО Сургутнефтегаз,2023-12-31,,annual_report,IFRS,,https://www.surgutneftegas.ru/download.php?id=107475,issuer_ir_auto,SNGS\SNGS_20231231_unknown_annual_report_88d90c7cce.zip,,,downloaded:200,application/force-download,.zip,parsed_file,,88d90c7ccecbbcbcbe2c19092eb0d53d6059c87ff9277a38b6bd86fbc597fa14,-1711407.0,,28.0,672777746672.0,,-264987.0,,,,13.0,832848.0,80398886488679.0,70862605799459.0,-33739.0,19971560.0,,105778.0,16815.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,56.0,1.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,67.0,0.003984537615224502,,,,,-1.6360807218855597e-05,-393113.8219441664,-393113.66710840847,-0.1548357579465317,0.8813879009311553,,,0.3296907523044901,0.8200000000000001,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-190157.33333333334,,-0.9775100401606426,,,,,
SNGS,ПАО Сургутнефтегаз,2023-12-31,,ifrs,IFRS,,https://www.surgutneftegas.ru/download.php?id=107473,issuer_ir_auto,SNGS\SNGS_20231231_unknown_ifrs_12638191f9.zip,,,downloaded:200,application/force-download,.zip,parsed_file,,12638191f93ea5ff7474fd00f1b122d4779f51828215944c40edbbd96496b028,22454682355517.0,,38.0,672777746672.0,,-264987.0,,31.0,,9.0,832848.0,8466475635.0,70862605799459.0,-33739.0,19971560.0,,115792.0,14778.0,0.0,0.0,8.0,1.0,0.0,0.0,1.0,1.0,53.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,69.0,0.004669102720259845,,,,,1.6922973747016108e-12,0.02996157932764976,0.029961567526681224,1.1800968537633046e-08,8369.787955984473,,,0.0858916625235266,0.8750000000000001,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,13120598.470687568,,0.35714285714285715,0.0,,,,-0.3076923076923077
SNGS,ПАО Сургутнефтегаз,2024-12-31,,annual_report,,,https://www.surgutneftegas.ru/download.php?id=117416,issuer_ir_auto,SNGS\SNGS_20241231_unknown_annual_report_d27a181ee2.pdf,,,downloaded:200,application/force-download,.pdf,parsed_file,,d27a181ee2d1c95d0a5336a30439de5cf2235a5bafd9689ca2be25974de84f52,2.0,,923274661.0,,,,,,,5.0662218437007024e+26,,,,,27112023.0,,7525.0,1351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,461637330.5,,,,,,,0.0,0.26053000000000004,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,-0.999999999999911,,24296700.60526316,,,,,5.62913538188967e+25
SNGS,ПАО Сургутнефтегаз,2024-12-31,,annual_report,,,https://www.surgutneftegas.ru/download.php?id=116837,issuer_ir_auto,SNGS\SNGS_20241231_unknown_annual_report_e292a0f4e8.pdf,,,downloaded:200,application/force-download,.pdf,parsed_file,,e292a0f4e863f6f19a303568bd6b1d6f2f00b932a774a63f4bcd724c099f2ba3,2110.0,,2.4009232746611334e+22,,,,1410.0,,,,,,,,3.1,,7864.0,1164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.137878329223286e+19,,,,,,,0.0,0.25492000000000004,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1054.0,,26004431574680.043,,,,,
SNGS,ПАО Сургутнефтегаз,2024-12-31,,report,,,https://www.surgutneftegas.ru/download.php?id=107471,issuer_ir_auto,SNGS\SNGS_20241231_unknown_report_1ace958f0a.pdf,,,downloaded:200,application/force-download,.pdf,parsed_file,,1ace958f0aa8ba4162a0974b83cf74570be4e9d120fae5c8acf8b291a0d0433d,137031923.0,,2.6854530138280973e+17,,,,,,,,,,,,,,5561.0,1005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1959728036.3847024,,,,,,,0.0,0.14015000000000002,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,64943.03933649289,,-0.9999888149153195,,,,,
SNGS,ПАО Сургутнефтегаз,2024-12-31,,report,,,https://www.surgutneftegas.ru/download.php?id=109048,issuer_ir_auto,SNGS\SNGS_20241231_unknown_report_62f0d01f9a.pdf,,,downloaded:200,application/force-download,.pdf,parsed_file,,62f0d01f9aae015d23660e7cff5deb428b682f796d0967df6a046c7562320773,2.0,,1.3988697384656837e+17,,,,,,,1.1732223910363949e+17,,,,,,,5240.0,947.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,6.9943486923284184e+16,,,,,,,0.0,0.19341,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.9999999854048607,,-0.4790935714523624,,,,,
SNGS,ПАО Сургутнефтегаз,2025-12-31,,annual_report,,,https://www.surgutneftegas.ru/download.php?id=125189,issuer_ir_auto,SNGS\SNGS_20251231_unknown_annual_report_9d037c6061.pdf,,,downloaded:200,application/force-download,.pdf,parsed_file,,9d037c60619274fd7c7259cbb2f692923a3d39e5cf7e7cd7e5155784443b0f01,12.4,,-251209623.0,,,,,,,,,,,,27112023.0,,2893.0,469.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-20258840.564516127,,,,,,,0.0,0.17907,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,5.2,,-1.0000000017958042,,,,,
SNGS,ПАО Сургутнефтегаз,2025-12-31,,annual_report,,,https://www.surgutneftegas.ru/download.php?id=125116,issuer_ir_auto,SNGS\SNGS_20251231_unknown_annual_report_7ec0460777.pdf,,,downloaded:200,application/force-download,.pdf,parsed_file,,7ec0460777541fb0ffcac2f7a7bff2baf5033063df6b203f697a2ba74d417c2a,2110.0,,2400.0,,,,,,,,,,,,,,3044.0,415.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.1374407582938388,,,,,,,0.0,0.12245000000000002,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,169.16129032258064,,1.0000095537741402,,,,,
VTBR,Банк ВТБ (ПАО),2023-12-31,2025-03-27,ifrs,IFRS,,https://www.vtb.com/media-files/vtb.com/sitepages/ir/ifrs-financial-results/VTB_Group_2022_IFRS_summary_financial_statements.pdf,issuer_ir_auto,VTBR\VTBR_20231231_2025-03-27_ifrs_43d51d1461.pdf,,,downloaded:200,application/pdf,.pdf,parsed_file,,43d51d1461701cfc7d2a852995749ed0433657b61334ec56ec3ced4725ac117d,162310.0,,,,,,,,,,-1305.7,-1.6,-31.1,,-424.4,,16071.0,2516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.001987281399046105,,,,,,,,,19.4375,,,0.0397456279809221,0.41048,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,,,,,,,
VTBR,Банк ВТБ (ПАО),2024-12-31,2024-06-13,annual_report,,,https://www.vtb.com/media-files/vtb.com/sitepages/ir/financial-results/annual-reports/VTB_GO_2023_eng.pdf,issuer_ir_auto,VTBR\VTBR_20241231_2024-06-13_annual_report_0591624029.pdf,,,downloaded:200,application/pdf,.pdf,parsed_file,,05916240293cc915a48fd84b77628f87f840ada2a1b7c03a0f6ca2fd822b7e21,29100000000000.0,,432200000000.0,,,5.23235277142436e+17,,,,,-1648.2,33.0,20.0,6000000.0,4.0,,517840.0,80355.0,19.0,1.0,8.0,1.0,14.0,1.0,0.0,0.0,8.0,1.0,3.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.000721797025698463,,,,,0.014852233676975945,,,17980.593716234915,0.6060606060606061,,,0.014435940513969263,0.65,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,179286549.42819297,,,,,,,
VTBR,Банк ВТБ (ПАО),2024-12-31,2024-12-26,ifrs,IFRS,,https://www.vtb.com/media-files/vtb.com/sitepages/ir/ifrs-financial-results/eng-vtb-group-ifrs-as-of-30-november-2024.xlsx,issuer_ir_auto,VTBR\VTBR_20241231_2024-12-26_ifrs_1aa97af3ea.xlsx,,,downloaded:200,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,.xlsx,parsed_file,,1aa97af3eab5f4d07bb9431eb0745be1eed36e36571230290630c1a450e7b87f,21.7,,47.5,,,,,,,,,34831.0,2583.7,,54.1,,13028.0,2208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.001358695652173913,,,,,2.1889400921658986,,,,0.07417817461456748,,,0.02717391304347826,0.40124000000000004,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,-0.9999999999992544,,-0.9999999998900971,,,,,
VTBR,Банк ВТБ (ПАО),2025-06-30,2025-08-06,ifrs_h1,IFRS,,https://www.vtb.com/media-files/vtb.com/sitepages/ir/financial-results/ifrs-financial-results/eng-vtb-group-ifrs-as-of-30-june-2025.pdf,issuer_ir_auto,VTBR\VTBR_20250630_2025-08-06_ifrs_h1_a1090df8b1.pdf,,,downloaded:200,application/pdf,.pdf,parsed_file,,a1090df8b1d8ed63fa534b945740a933520c02e452237d54f9b01100a6b9835c,2430.0,,13971547.0,,,,24682351.0,,,30.0,3.0,-1.0,-1.7,-7.5,14.0,,122463.0,21261.0,8.0,1.0,23.0,1.0,3.0,1.0,0.0,0.0,8.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,53.0,0.0024928272423686564,24682321.0,,,,5749.6078189300415,,,,1.7,-24682351.0,,0.04985654484737313,0.7050000000000001,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,110.98156682027651,,294136.83157894737,,,,,
VTBR,Банк ВТБ (ПАО),2025-09-30,,ifrs_9m,IFRS,,https://www.vtb.com/media-files/vtb.com/sitepages/ir/financial-results/ifrs-financial-results/eng-vtb-group-ifrs-as-of-30-september-2025.pdf,issuer_ir_auto,VTBR\VTBR_20250930_unknown_ifrs_9m_b0c28a2d49.pdf,,,downloaded:200,application/pdf,.pdf,parsed_file,,b0c28a2d49dea9804131d3e34d9bb16d02e3f6b1583494ac57997671ec64050e,2224.0,,100197922.0,,,,25612351.0,,,30.0,3.0,-0.5,-0.5,-10.4,14.0,,126552.0,21787.0,8.0,1.0,24.0,1.0,2.0,1.0,0.0,0.0,9.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,1.0,55.0,0.002524441180520494,25612321.0,,,,45053.022482014385,,,,1.0,-51224702.0,,0.050488823610409884,0.7050000000000001,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-0.08477366255144032,,6.171569619312736,,,0.03767874462201757,0.03767879041845376,0.0
VTBR,Банк ВТБ (ПАО),2025-12-31,2025-03-27,ifrs,IFRS,,https://www.vtb.com/media-files/vtb.com/sitepages/ir/ifrs-financial-results/ENG-vtb-group-ifrs-as-of-28-February-2025.xlsx,issuer_ir_auto,VTBR\VTBR_20251231_2025-03-27_ifrs_f19b684dde.xlsx,,,downloaded:200,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,.xlsx,parsed_file,,f19b684ddee9f3d2df748abbb4d9423eaafc50955511d867c35a2d7f4fcfe9d6,29.6,,77.5,,,,,,,,,35542.2,2698.9,,197.7,,11680.0,1916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0015657620041753654,,,,,2.618243243243243,,,,0.07593508561653473,,,0.031315240083507306,0.39248,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,-0.9866906474820144,,-0.9999992265308656,,,,,
VTBR,Банк ВТБ (ПАО),2025-12-31,2025-05-05,ifrs,IFRS,,https://www.vtb.com/media-files/vtb.com/sitepages/ir/ifrs-financial-results/eng-vtb-group-ifrs-as-of-31-march-2025.pdf,issuer_ir_auto,VTBR\VTBR_20251231_2025-05-05_ifrs_fc24f4a7e1.pdf,,,downloaded:200,application/pdf,.pdf,parsed_file,,fc24f4a7e1fb48acd2f5e57da12c3774ab66b60e60d35c91f3b9ed2222032939,2131.0,,14121224154.0,,,,24032351.0,,,31.0,3.0,-0.9,-0.9,-3.8,14.0,,103297.0,17373.0,8.0,1.0,20.0,1.0,3.0,1.0,0.0,0.0,6.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,47.0,0.0027053473781154663,24032320.0,,,,6626571.634913187,,,,1.0,-26702612.22222222,,0.05410694756230933,0.7050000000000001,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,70.99324324324324,,182209342.92258066,,,,,
VTBR,Банк ВТБ (ПАО),2025-12-31,2025-05-14,ifrs,IFRS,,https://www.vtb.com/media-files/vtb.com/sitepages/ir/ifrs-financial-results/ifrs_2024_eng.pdf,issuer_ir_auto,VTBR\VTBR_20251231_2025-05-14_ifrs_0216143fee.pdf,,,downloaded:200,application/pdf,.pdf,parsed_file,,0216143feede4822093ba2adaea10bbc04ae34baa00afe5ddbfe2d677c29aa05,109148.0,,55264322279.0,,,5.23235277142436e+17,42613169.0,,,31.0,3.0,131066785358.0,13.0,-7.1,-23.9,,298073.0,48572.0,13.0,1.0,38.0,1.0,19.0,1.0,4.0,1.0,23.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,1.0,115.0,0.0023676192044799474,42613138.0,,,,506324.6443269689,,,4793814610825.997,9.918607498071601e-11,0.0003251256135076864,,0.04735238408959895,0.7600000000000001,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.21914594087283,,2.913564551933392,,,0.7731585644700346,0.7731595617901227,0.0
VTBR,Банк ВТБ (ПАО),2025-12-31,2025-05-30,ifrs,IFRS,,https://www.vtb.com/media-files/vtb.com/sitepages/ir/ifrs-financial-results/eng-vtb-group-ifrs-as-of-30-april-2025_.xlsx,issuer_ir_auto,VTBR\VTBR_20251231_2025-05-30_ifrs_e9c9647a80.xlsx,,,downloaded:200,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,.xlsx,parsed_file,,e9c9647a800ddcbbc5f448ec8e7222a264aa2b0fc44f7139a2903c58b4429011,30.099999999999998,,24.3,,,,,,,,,35204.1,2809.0,,90.80000000000001,,12586.0,2105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0014251781472684087,,,,,0.8073089700996678,,,,0.07979184242744454,,,0.028503562945368172,0.39815,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,-0.9997242276541942,,-0.999999999560295,,,,,
VTBR,Банк ВТБ (ПАО),2025-12-31,2025-07-01,ifrs,IFRS,,https://www.vtb.com/media-files/vtb.com/sitepages/ir/financial-results/ifrs-financial-results/eng-vtb-group-ifrs-as-of-31-may-2025.xlsx,issuer_ir_auto,VTBR\VTBR_20251231_2025-07-01_ifrs_0e6ac579e1.xlsx,,,downloaded:200,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,.xlsx,parsed_file,,0e6ac579e19147f21d09bced2fa8eea8f7e676c5aa6694ca9844fe4600108036,27.4,,68.1,,,,,,,,,35553.4,2853.1,,66.1,,12522.0,2111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0014211274277593558,,,,,2.4854014598540144,,,,0.0802483025533423,,,0.028422548555187117,0.39833,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,-0.08970099667774084,,1.802469135802469,,,,,
VTBR,Банк ВТБ (ПАО),2025-12-31,2025-07-02,annual_report,,,https://www.vtb.com/media-files/vtb.com/sitepages/ir/financial-results/annual-reports/eng_vtb_go_02072025_2024.pdf,issuer_ir_auto,VTBR\VTBR_20251231_2025-07-02_annual_report_6a03a109e7.pdf,,,downloaded:200,application/pdf,.pdf,parsed_file,,6a03a109e787f7895dcee482ff719da3e102228fc40a8445cd5a864b61c806e9,36700000000000.0,,13.2,,,1300000000000.0,16.0,,,,-3555.1,24000000000000.0,124.0,50.0,4.0,,491804.0,74459.0,7.0,1.0,7.0,1.0,18.0,1.0,0.0,0.0,6.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0005640688163956002,,,,,3.596730245231607e-13,,,0.035422343324250684,5.166666666666667e-12,6.666666666666667e-13,,0.011281376327912006,0.7050000000000001,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1339416058393.1606,,-0.8061674008810572,,,,,
