date,cbr_key_rate,usd_rub,ofz_slope_10y_2y,imoex_realized_vol_20d,average_market_correlation_60d
2023-03-21,7.5,77.2422,2.5599999999999987,0.011492964180076769,0.45408129191386126
2023-03-22,7.5,76.8373,2.5599999999999987,0.0115861635915225,0.4542178335875066
2023-03-23,7.5,76.9561,2.5599999999999987,0.011503524025392606,0.45330083561802326
2023-03-24,7.5,76.3072,2.5599999999999987,0.01148346612653241,0.4540862977962927
2023-03-27,7.5,76.4479,2.5599999999999987,0.01196510579625424,0.4519295340579524
2023-03-28,7.5,76.5662,2.5599999999999987,0.011769721761139138,0.4515070122379069
2023-03-29,7.5,76.5939,2.5599999999999987,0.011790872173400371,0.4524294670765958
2023-03-30,7.5,76.9781,2.5599999999999987,0.011674906853511628,0.44898976148255726
2023-03-31,7.5,77.0863,2.58,0.011387302839066795,0.45095239783112917
2023-04-03,7.5,77.3233,2.58,0.011413228923531008,0.43940467920015425
2023-04-04,7.5,77.951,2.58,0.011346804296949412,0.4343096574244894
2023-04-05,7.5,79.3563,2.58,0.01135602673891874,0.43215992759921745
2023-04-06,7.5,79.4961,2.58,0.011317145837812417,0.43015123844604997
2023-04-07,7.5,80.6713,2.58,0.011046773064471755,0.44205175053422835
2023-04-10,7.5,82.3988,2.58,0.011124923085178588,0.4507558509538382
2023-04-11,7.5,81.7441,2.58,0.011368274847497336,0.4570453800379179
2023-04-12,7.5,82.1799,2.58,0.010640347743921079,0.45524344427217944
2023-04-13,7.5,82.0934,2.58,0.010528424130784099,0.44223813442305676
2023-04-14,7.5,81.6758,2.58,0.009093165500189382,0.43963386730952836
2023-04-17,7.5,81.5045,2.58,0.007058314163064958,0.4368103350968403
2023-04-18,7.5,81.6279,2.58,0.00704604777000182,0.4337884244699802
2023-04-19,7.5,81.6028,2.58,0.007133155174093518,0.4372041271432211
2023-04-20,7.5,81.6549,2.58,0.007154512299086609,0.42858220054771146
2023-04-21,7.5,81.6188,2.58,0.007169963054034872,0.4255478143809395
2023-04-24,7.5,81.4863,2.58,0.006300311431601414,0.4263095034772767
2023-04-25,7.5,81.2745,2.58,0.006462618646560931,0.43779330146545886
2023-04-26,7.5,81.5499,2.58,0.006531272605746455,0.43502710038925313
2023-04-27,7.5,81.6274,2.58,0.006692953242435666,0.4378632507108351
2023-04-28,7.5,81.5601,2.9499999999999993,0.0065569481092874,0.44254186948365853
2023-05-02,7.5,80.5093,2.9499999999999993,0.00837240248229832,0.45325313425762304
2023-05-03,7.5,79.9609,2.9499999999999993,0.009571071962864434,0.4769955071271882
2023-05-04,7.5,79.3071,2.9499999999999993,0.00946190176165039,0.48111709171665373
2023-05-05,7.5,78.6139,2.9499999999999993,0.009517036283207091,0.48979328167089115
2023-05-08,7.5,76.8207,2.9499999999999993,0.009549275511515265,0.48826012424402854
2023-05-10,7.5,76.8207,2.9499999999999993,0.009073274691759564,0.502821420029127
2023-05-11,7.5,76.6929,2.9499999999999993,0.009833487579536272,0.5033974376967291
2023-05-12,7.5,75.8846,2.9499999999999993,0.010237424073504494,0.5019009321096511
2023-05-15,7.5,77.2041,2.9499999999999993,0.01094524472407976,0.5017860244806114
2023-05-16,7.5,79.1004,2.9499999999999993,0.01105214353299137,0.4521500046134088
2023-05-17,7.5,79.9798,2.9499999999999993,0.010507222334618512,0.4525644736862894
2023-05-18,7.5,80.7642,2.9499999999999993,0.010389716832149924,0.4551718282801572
2023-05-19,7.5,80.0366,2.9499999999999993,0.010374048942718766,0.44336352587167205
2023-05-22,7.5,79.9093,2.9499999999999993,0.010030237956473998,0.4340993478289103
2023-05-23,7.5,79.9379,2.9499999999999993,0.010054983553751343,0.42350492262448713
2023-05-24,7.5,80.1665,2.9499999999999993,0.010105004877023822,0.41718815382280466
2023-05-25,7.5,79.9669,2.9499999999999993,0.010083500201760196,0.4074065474942347
2023-05-26,7.5,79.9841,2.9499999999999993,0.01037998890216016,0.4115655362949188
2023-05-29,7.5,79.9667,2.9499999999999993,0.01093471488813761,0.4087486970405942
2023-05-30,7.5,80.0555,2.9499999999999993,0.01129727881285549,0.39664279301906946
2023-05-31,7.5,80.6872,2.710000000000001,0.010103168560225185,0.3884559030914805
2023-06-01,7.5,80.9942,2.710000000000001,0.008789123516601799,0.3898307139888814
2023-06-02,7.5,80.9657,2.710000000000001,0.008710648565307701,0.3754481564030144
2023-06-05,7.5,80.8756,2.710000000000001,0.009173857223896917,0.3792846226580335
2023-06-06,7.5,81.3294,2.710000000000001,0.00919915082004588,0.37911608656373535
2023-06-07,7.5,81.2502,2.710000000000001,0.00912771191853617,0.3804825196279697
2023-06-08,7.5,81.4581,2.710000000000001,0.008413430936573683,0.3795382846893646
2023-06-09,7.5,82.093,2.710000000000001,0.007807291493621315,0.3734026843089201
2023-06-13,7.5,82.6417,2.710000000000001,0.007837055647617287,0.381435024892941
2023-06-14,7.5,83.6405,2.710000000000001,0.007713020355619333,0.38023755311060814
2023-06-15,7.5,84.3249,2.710000000000001,0.0080188314730333,0.3416862603303345
2023-06-16,7.5,83.9611,2.710000000000001,0.008001148722429793,0.33065978925861
2023-06-19,7.5,83.6498,2.710000000000001,0.007897159308128582,0.31874750070745933
2023-06-20,7.5,83.9866,2.710000000000001,0.00807541928159631,0.3188867654191523
2023-06-21,7.5,84.2336,2.710000000000001,0.00809318855636451,0.3180430435235843
2023-06-22,7.5,84.2467,2.710000000000001,0.008143071099739711,0.31970337406173943
